ID	NRPS	Terpene	Others	RiPPs	Other PKSs	PKS-NRP_Hybrids	PKSI	Saccharides
AAB-S14R1_161	0	2	0	0	1	0	0	0
AAB-S14R2_12	0	0	1	1	1	0	1	0
AAB-S14R2_168	0	1	2	0	1	0	0	0
AAB-S14R2_57	0	4	1	1	1	0	1	0
AAB-S14R2_66	0	3	0	0	1	0	0	0
AAB-S14R3_150	0	1	1	0	1	0	0	0
AAB-S14R3_184	0	1	1	0	1	0	1	0
AAB-S14R3_188	0	4	1	1	1	0	1	0
AAB-S14R3_210	0	1	2	0	1	0	0	0
AAB-S14R3_62	0	0	1	0	1	0	0	0
AAB-S15R1_19	0	1	0	0	1	0	0	0
AAB-S15R3_3	0	1	1	0	1	0	0	0
AAB-S17R1_78	0	1	1	0	2	1	0	0
AAB-S17R4_52	0	1	5	1	1	0	0	0
AAB-S17R5_27	0	0	1	3	1	0	0	0
AAB-S18R2_55	0	0	0	0	1	0	0	0
AAB-S18R2_63	0	0	0	0	1	0	1	0
AAB-S19R1_151	0	0	0	0	1	0	0	0
AAB-S19R1_56	0	1	0	0	1	0	0	0
AAB-S19R1_85	0	3	0	2	1	0	0	0
AAB-S19R2_11	0	0	0	0	1	0	0	0
AAB-S19R2_131	0	1	0	0	1	0	0	0
AAB-S19R2_147	0	0	1	1	1	0	0	0
AAB-S19R2_171	0	0	1	0	1	0	0	0
AAB-S19R2_32	0	0	1	0	1	0	0	0
AAB-S19R2_55	0	0	0	1	1	0	0	0
AAB-S19R2_57	0	0	2	1	1	0	0	0
AAB-S19R2_76	0	0	0	1	1	0	0	0
AAB-S19R4_102	0	0	1	2	2	0	0	0
AAB-S19R4_209	0	2	1	0	2	0	0	0
AAB-S19R4_227	0	0	3	1	3	1	0	0
AAB-S19R4_47	0	0	1	0	1	1	0	0
AAB-S19R4_75	0	0	0	0	1	0	0	0
AAB-S20R2_107	0	1	2	0	1	0	0	0
AAB-S20R2_109	0	0	0	0	1	0	0	0
AAB-S20R4_157	0	1	0	0	1	0	0	0
AAB-S20R4_167	0	1	0	0	1	0	0	0
AAB-S20R4_22	0	1	0	1	1	0	0	0
AAB-S20R5_102	0	0	0	0	1	1	0	0
AAB-S20R5_40	0	1	2	0	1	0	0	0
AAB-S21R1_110	0	1	1	0	1	0	0	0
AAB-S21R1_148	0	1	0	1	1	0	0	0
AAB-S21R2_11	0	0	1	0	1	0	0	0
AAB-S21R2_55	0	1	0	0	1	0	0	0
AAB-S21R2_8	0	1	0	0	1	0	0	0
AAB-S21R2_80	0	0	0	0	1	0	0	0
AAB-S21R3_89	0	0	0	0	1	0	0	0
AAB-S21R4_12	0	0	1	0	1	0	0	0
AAB-S21R4_7	0	0	0	0	1	0	0	0
AAB-S21R5_46	0	0	0	0	1	0	0	0
AAB-S22R1_89	0	2	1	0	1	0	0	0
AAB-S22R1_9	0	0	0	0	1	0	0	0
AAB-S22R2_40	0	1	1	0	1	0	0	0
AAB-S22R2_48	0	0	0	3	1	0	0	0
AAB-S22R3_131	0	0	0	0	1	0	0	0
AAB-S22R3_19	0	1	0	0	1	0	0	0
AAB-S22R3_31	0	1	0	0	1	0	0	0
AAB-S22R3_42	0	0	0	0	1	0	0	0
AAB-S22R3_9	0	1	0	0	1	0	0	0
AAB-S22R5_152	0	0	2	0	1	0	0	0
AAB-S22R5_227	0	1	0	0	1	0	0	0
AAB-S22R5_289	0	1	0	1	1	0	0	0
AAB-S22R5_92	0	0	0	0	2	0	0	0
AAB-S23R2_130	0	0	0	0	1	0	0	0
AAB-S23R2_60	0	1	1	0	1	0	0	0
AAB-S23R2_82	0	2	0	7	1	0	0	0
AAB-S23R3_11	0	1	1	0	1	0	0	0
AAB-S23R3_14	0	1	0	1	1	0	0	0
AAB-S23R3_29	0	1	2	1	1	0	0	0
AAB-S23R4_147	0	0	1	0	1	0	0	0
AAB-S23R4_198	0	0	0	0	1	0	0	0
AAB-S23R4_202	0	2	0	0	1	0	0	0
AAB-S23R4_231	0	2	0	0	1	0	0	0
AAB-S23R4_52	0	2	0	0	1	0	0	0
AAB-S23R4_6	0	1	1	0	1	0	0	0
AAB-S23R4_63	0	1	1	0	1	0	0	0
AAB-S23R4_81	0	1	0	0	1	0	0	0
AAB-S23R4_93	0	1	1	1	1	0	0	0
AAB-S24R1_104	0	1	1	0	2	0	0	0
AAB-S24R1_113	0	1	1	0	1	0	0	0
AAB-S24R1_119	0	0	2	0	1	0	0	0
AAB-S24R1_151	0	2	1	0	1	1	0	0
AAB-S24R1_187	0	0	1	0	1	0	0	0
AAB-S24R1_198	0	1	2	0	1	0	0	0
AAB-S24R1_33	0	0	1	0	1	0	0	0
AAB-S24R2_187	0	1	2	0	1	1	0	0
AAB-S24R2_202	0	1	2	0	2	0	0	0
AAB-S24R2_229	0	2	0	1	1	0	0	0
AAB-S24R2_34	0	0	1	0	1	0	0	0
AAB-S24R2_72	0	0	2	0	1	0	0	0
AAB-S24R2_76	0	0	1	0	1	0	0	0
AAB-S24R3_147	0	0	0	0	1	0	0	0
AAB-S24R3_60	0	0	0	0	1	0	0	0
AAB-S24R3_84	0	1	0	0	1	0	0	0
AAB-S24R3_89	0	1	1	0	2	0	0	0
AAB-S24R4_120	0	0	0	0	1	0	0	0
AAB-S24R4_142	0	0	0	0	1	0	0	0
AAB-S24R4_58	0	3	1	0	1	0	1	0
AAB-S24R5_120	0	0	0	1	1	0	0	0
AAB-S24R5_132	0	3	0	0	1	0	0	0
AAB-S24R5_160	0	2	0	0	1	0	0	0
AAB-S24R5_166	0	2	1	1	1	0	1	0
AAB-S25R1_180	0	0	0	0	1	0	0	0
AAB-S25R1_50	0	0	0	0	1	0	0	0
AAB-S25R1_75	0	0	0	0	1	0	0	0
AAB-S25R2_15	0	0	0	0	1	0	0	0
AAB-S25R2_42	0	0	0	1	1	0	0	0
AAB-S25R2_43	0	1	1	0	1	0	0	0
AAB-S25R3_187	0	2	0	2	2	0	0	0
AAB-S25R3_189	0	1	4	0	1	0	0	0
AAB-S25R3_235	0	2	0	0	1	0	0	0
AAB-S25R3_236	0	0	2	0	1	0	0	0
AAB-S25R3_24	0	1	0	0	1	0	0	0
AAB-S25R3_33	0	2	1	0	1	0	0	0
AAB-S25R3_68	0	2	0	1	1	0	0	0
AAB-S25R3_75	0	3	1	2	1	0	0	0
AAB-S25R3_8	0	1	0	3	1	0	0	0
AAB-S25R4_119	0	1	2	2	1	0	0	1
AAB-S25R4_59	0	2	0	0	1	0	0	0
AAB-S26R1_248	0	1	0	0	1	0	0	0
AAB-S26R1_271	0	2	2	2	1	0	0	0
AAB-S26R1_280	0	2	0	0	2	0	0	0
AAB-S26R2_115	0	1	0	0	1	0	1	0
AAB-S26R2_121	0	2	0	0	1	0	0	0
AAB-S26R2_13	0	0	1	0	1	0	0	0
AAB-S26R2_192	0	2	0	1	1	0	0	0
AAB-S26R2_231	0	0	0	0	1	0	0	0
AAB-S26R2_260	0	0	1	0	1	0	0	0
AAB-S26R2_266	0	1	0	0	1	0	0	0
AAB-S26R2_281	0	1	1	0	1	0	0	0
AAB-S26R2_290	0	0	0	1	1	0	0	0
AAB-S26R2_312	0	0	1	1	1	1	0	0
AAB-S26R2_328	0	1	1	0	1	0	0	0
AAB-S26R3_188	0	1	0	1	1	0	0	0
AAB-S26R3_219	0	0	1	0	1	0	0	0
AAB-S26R3_221	0	3	2	0	1	0	0	0
AAB-S26R3_236	0	0	1	0	1	1	0	0
AAB-S26R3_258	0	1	0	0	1	0	0	0
AAB-S26R3_266	0	1	0	0	1	0	0	0
AAB-S26R3_301	0	1	0	0	2	0	0	0
AAB-S26R3_304	0	0	1	0	1	0	0	0
AAB-S26R3_337	0	1	1	1	1	0	0	0
AAB-S26R3_34	0	2	2	0	1	0	0	0
AAB-S26R3_368	0	2	0	0	1	0	0	0
AAB-S26R3_369	0	1	4	0	1	0	0	0
AAB-S26R4_10	0	0	1	0	1	0	0	0
AAB-S26R4_139	0	1	0	0	1	0	0	0
AAB-S26R4_145	0	0	0	0	2	0	0	0
AAB-S26R4_151	0	3	1	2	1	0	0	0
AAB-S26R4_184	0	0	2	2	1	0	0	0
AAB-S26R4_230	0	0	0	0	1	0	0	0
AAB-S26R4_278	0	2	0	1	1	0	0	0
AAB-S26R5_110	0	0	0	0	1	0	0	0
AAB-S26R5_112	0	0	1	0	1	0	0	0
AAB-S26R5_125	0	1	0	1	1	0	0	0
AAB-S26R5_161	0	1	2	0	1	0	0	0
AAB-S26R5_163	0	1	1	0	1	0	0	0
AAB-S26R5_17	0	0	0	1	1	0	0	0
AAB-S26R5_190	0	2	0	1	2	0	0	0
AAB-S26R5_216	0	0	0	0	1	0	0	0
AAB-S26R5_311	0	1	1	1	1	0	0	0
AAB-S26R5_341	0	0	1	0	1	0	0	0
AAB-S26R5_343	0	1	2	0	1	0	0	0
AAB-S26R5_355	0	2	0	0	2	0	0	0
AAB-S26R5_358	0	1	4	0	1	0	0	0
AAB-S26R5_41	0	2	3	0	1	0	0	0
AAB-S26R5_52	0	0	0	0	1	0	0	0
AAB-S26R5_56	0	0	0	1	1	1	0	0
AAB-S27R1_81	0	1	1	0	1	0	0	1
AAB-S27R2_187	0	0	0	1	1	0	0	0
AAB-S27R2_202	0	1	0	0	1	0	0	0
AAB-S27R4_105	0	0	2	4	1	0	0	0
AAB-S27R4_138	0	2	1	0	1	0	0	0
AAB-S27R4_233	0	1	1	0	1	0	0	0
AAB-S27R4_26	0	4	1	1	1	0	0	0
AAB-S27R4_278	0	4	1	0	1	0	1	0
AAB-S27R5_110	0	2	0	0	1	0	0	0
AAB-S27R5_113	0	1	0	0	1	0	0	0
AAB-S27R5_158	0	0	0	1	1	0	1	0
AAB-S28R1_128	0	0	1	0	1	0	0	0
AAB-S28R1_195	0	2	0	0	1	0	0	0
AAB-S28R1_209	0	1	0	0	1	0	0	0
AAB-S28R2_220	0	0	0	2	1	0	0	0
AAB-S28R2_262	0	2	0	0	1	0	0	0
AAB-S28R2_347	0	0	2	0	1	0	0	0
AAB-S28R2_356	0	2	0	1	1	0	0	0
AAB-S28R2_427	0	0	1	0	1	0	0	0
AAB-S28R2_69	0	2	1	0	1	0	0	0
AAB-S28R3_157	0	0	1	2	1	0	0	0
AAB-S28R4_114	0	0	0	1	1	0	0	0
AAB-S28R4_14	0	0	1	1	1	0	0	0
AAB-S28R4_189	0	1	0	0	1	0	0	0
AAB-S28R5_135	0	1	0	0	1	1	0	0
AAB-S28R5_54	0	0	0	0	1	0	0	0
AAB-S28R5_97	0	1	1	2	1	0	0	0
AAB-S29R1_138	0	0	1	0	1	0	0	0
AAB-S29R1_202	0	0	0	0	2	0	0	0
AAB-S29R1_5	0	1	2	2	1	0	0	0
AAB-S29R2_185	0	2	1	0	1	0	0	0
AAB-S29R3_101	0	1	1	0	1	0	0	0
AAB-S29R3_105	0	1	0	1	1	0	0	0
AAB-S29R3_16	0	0	1	0	2	0	0	0
AAB-S29R3_189	0	0	0	0	1	0	0	0
AAB-S29R3_224	0	0	1	0	1	0	0	0
AAB-S29R3_235	0	1	0	0	1	0	0	0
AAB-S29R3_246	0	1	0	0	1	0	0	0
AAB-S29R3_256	0	1	2	0	1	1	0	0
AAB-S29R3_273	0	0	0	0	1	0	0	0
AAB-S29R3_58	0	4	1	0	1	0	0	0
AAB-S29R3_67	0	2	1	1	1	0	0	0
AAB-S29R3_91	0	0	2	0	1	0	0	0
AAB-S29R4_196	0	1	1	0	1	0	0	1
AAB-S29R4_5	0	1	0	0	1	1	0	0
AAB-S29R5_227	0	1	0	0	1	0	0	0
AAB-S31R1_134	0	1	0	1	1	0	0	0
AAB-S31R1_180	0	1	0	0	1	0	0	0
AAB-S31R1_75	0	0	0	0	1	0	0	0
AAB-S31R2_91	0	0	0	0	1	0	0	0
AAB-S31R3_38	0	0	2	1	1	0	0	0
AAB-S32R2_36	0	0	1	0	1	0	0	0
AAB-S32R2_7	0	0	2	0	1	0	0	0
AAB-S33R1_19	0	1	2	2	1	1	4	0
AAB-S33R1_88	0	2	0	0	1	0	0	0
AAB-S33R2_107	0	2	0	1	1	1	0	0
AAB-S33R3_92	0	0	0	0	1	0	0	0
ANP-S42R2_106	0	0	0	1	1	0	0	0
ANP-S42R4_62	0	1	1	0	1	0	0	0
ANP-S42R5_35	0	1	0	0	1	0	0	0
ANP-S43R1_29	0	0	3	0	1	0	0	0
ANP-S43R2_112	0	0	0	0	1	0	0	0
ANP-S43R2_14	0	1	3	0	1	0	0	0
ANP-S43R3_141	0	1	2	0	1	0	0	0
ANP-S43R4_19	0	1	0	0	1	0	0	0
ANP-S43R5_156	0	2	0	0	1	0	1	0
ANP-S43R5_17	0	0	0	0	1	0	0	0
ANP-S43R5_221	0	0	1	1	1	0	0	0
DAS-S51R4_11	0	1	1	0	1	0	0	0
DAS-S52R1_1	0	1	0	1	1	0	0	0
DAS-S52R1_110	0	1	2	0	1	0	0	0
DAS-S52R1_126	0	2	1	0	1	0	0	0
DAS-S52R1_127	0	1	0	0	1	0	0	0
DAS-S52R1_133	0	1	1	1	1	0	0	0
DAS-S52R1_19	0	2	0	0	1	0	0	0
DAS-S52R1_21	0	2	0	1	2	0	0	0
DAS-S52R1_28	0	0	0	0	1	0	0	0
DAS-S52R1_63	0	1	0	0	1	0	0	0
DAS-S52R1_70	0	0	0	0	1	0	0	0
DAS-S52R1_72	0	2	1	0	1	0	0	0
DAS-S52R1_75	0	2	1	1	2	1	0	0
DAS-S52R1_80	0	3	3	0	1	0	0	0
DAS-S52R1_88	0	1	0	0	1	1	0	0
DAS-S52R1_93	0	1	1	0	1	0	0	0
DAS-S52R2_11	0	0	0	0	2	0	0	0
DAS-S52R3_125	0	2	1	0	4	0	0	0
DAS-S52R3_149	0	2	0	0	1	0	0	0
DAS-S52R3_260	0	0	0	0	1	0	0	0
DAS-S52R3_299	0	0	0	0	1	0	0	0
DAS-S52R3_302	0	2	1	0	1	0	0	0
DAS-S52R4_105	0	1	0	0	1	0	0	0
DAS-S52R5_1	0	1	0	0	1	0	0	0
DAS-S52R5_114	0	0	0	2	1	1	0	0
DAS-S52R5_130	0	0	0	0	1	0	0	0
DAS-S52R5_140	0	2	1	1	2	1	0	0
DAS-S52R5_156	0	1	1	1	1	0	0	0
DAS-S52R5_23	0	1	0	0	1	0	0	0
DAS-S52R5_27	0	2	1	0	1	0	0	0
DAS-S52R5_30	0	0	1	0	1	0	0	0
DAS-S52R5_47	0	2	0	0	1	0	0	0
DAS-S52R5_70	0	1	1	0	1	0	0	0
DAS-S52R5_75	0	1	0	1	1	0	0	0
DAS-S52R5_79	0	1	3	2	1	0	0	0
DAS-S53R1_66	0	1	1	5	1	2	1	0
DAS-S53R1_9	0	2	0	0	1	0	0	0
DAS-S53R2_72	0	3	1	0	1	0	1	0
DAS-S53R2_90	0	0	1	1	1	0	0	0
DAS-S53R3_111	0	1	1	2	1	0	0	0
DAS-S53R5_112	0	0	0	0	1	0	0	0
DAS-S53R5_179	0	2	0	0	1	0	0	0
DAS-S53R5_236	0	1	0	0	1	0	0	0
JFJ-S34R1_208	0	1	1	0	1	2	1	0
JFJ-S34R3_115	0	0	0	0	1	0	0	0
JFJ-S34R3_265	0	1	0	0	1	0	0	0
JFJ-S35R1_215	0	0	0	0	1	0	0	0
JFJ-S35R1_69	0	0	0	0	1	0	0	0
JFJ-S35R1_92	0	2	0	0	1	0	0	0
JFJ-S35R2_110	0	2	1	0	3	1	0	0
JFJ-S35R2_191	0	2	2	0	2	0	1	0
JFJ-S35R2_201	0	0	0	1	1	0	0	0
JFJ-S35R2_80	0	2	0	0	1	0	0	0
JFJ-S35R3_162	0	0	0	0	1	0	0	0
JFJ-S35R3_50	0	0	0	0	1	0	0	0
JFJ-S35R4_101	0	0	1	0	1	0	0	0
JFJ-S35R4_130	0	0	0	0	1	0	0	0
JFJ-S35R4_131	0	0	0	1	1	0	0	0
JFJ-S35R4_171	0	2	0	1	1	1	1	0
JFJ-S35R4_66	0	1	0	0	1	0	0	0
JFJ-S35R4_92	0	0	0	0	1	0	0	0
JFJ-S35R5_112	0	0	0	0	1	0	0	0
JFJ-S35R5_254	0	1	1	1	1	0	0	0
JFJ-S35R5_26	0	2	0	0	1	0	0	0
JFJ-S35R5_43	0	0	0	0	1	0	0	0
JFJ-S35R5_78	0	0	2	0	1	0	1	0
JFJ-S36R1_142	0	1	1	0	1	0	0	0
JFJ-S36R1_233	0	0	0	0	1	0	0	0
JFJ-S36R1_32	0	1	1	1	1	0	1	0
JFJ-S36R1_58	0	0	1	1	1	0	0	0
JFJ-S36R2_116	0	0	0	0	1	0	0	0
JFJ-S36R2_33	0	0	0	1	1	0	0	0
JFJ-S36R2_52	0	0	0	0	2	0	0	0
JFJ-S36R3_164	0	0	0	1	1	0	0	0
JFJ-S36R3_17	0	0	0	0	1	0	0	0
JFJ-S36R3_220	0	1	1	0	2	0	0	0
JFJ-S36R3_84	0	1	0	0	2	1	0	0
JFJ-S36R4_149	0	0	0	0	1	0	0	0
JFJ-S36R4_88	0	1	1	0	2	0	0	0
JFJ-S36R5_134	0	0	2	0	1	0	0	0
JFJ-S36R5_39	0	0	0	0	1	0	0	0
JFJ-S37R5_74	0	1	0	1	1	0	0	0
JFJ-S38R3_139	0	0	1	0	1	0	0	0
JFJ-S38R4_142	0	1	2	0	1	1	0	0
JFJ-S38R4_143	0	0	0	1	1	0	0	0
JFJ-S38R4_171	0	0	1	0	1	1	0	0
JFJ-S38R4_182	0	0	0	0	1	0	0	0
JFJ-S38R4_210	0	1	0	0	2	0	1	0
JFJ-S38R4_29	0	1	0	0	1	0	0	0
JFJ-S38R4_79	0	0	0	0	1	0	0	0
JFJ-S38R5_86	0	0	0	0	1	0	0	0
KKK-S54R1_180	0	1	1	1	1	0	0	0
KKK-S54R1_8	0	3	1	0	3	1	0	0
KKK-S55R1_51	0	0	0	0	1	0	0	0
KKK-S55R1_66	0	2	0	0	1	0	0	0
KKK-S55R1_87	0	0	0	0	1	0	0	0
KKK-S55R2_97	0	0	2	3	1	0	0	0
KKK-S55R3_222	0	0	0	0	1	0	0	0
KKK-S55R3_36	0	0	0	0	1	0	0	0
KKK-S56R1_126	0	1	0	0	1	0	0	0
KKK-S56R1_146	0	0	0	0	1	0	0	0
KKK-S56R2_127	0	0	0	0	1	0	0	0
KKK-S56R2_13	0	0	0	0	1	0	0	0
KKK-S56R2_195	0	0	0	0	1	0	0	0
KKK-S56R2_96	0	1	1	1	1	0	0	0
KKK-S56R3_25	0	1	0	2	1	0	0	0
KKK-S56R3_68	0	1	3	0	1	0	0	0
KKK-S58R2_107	0	1	0	0	3	0	0	0
KKK-S58R2_55	0	0	0	0	1	0	1	0
KKK-S59R2_1	0	0	0	0	1	0	0	0
KKK-S60R1_3	0	0	0	1	2	0	0	0
KKK-S61R3_122	0	0	0	0	2	0	1	0
KKK-S61R3_5	0	0	0	0	1	0	0	0
KKK-S61R3_68	0	0	0	0	1	0	2	0
LAL-S44R1_160	0	3	0	0	2	0	0	0
LAL-S44R1_84	0	2	0	2	1	0	0	0
LAL-S44R1_98	0	1	3	0	1	0	0	0
LAL-S44R2_6	0	1	1	1	1	0	0	0
LAL-S44R2_74	0	0	2	0	1	0	0	0
LAL-S44R3_29	0	0	0	0	1	0	0	0
LAL-S44R3_52	0	0	0	0	1	0	0	0
LAL-S44R4_43	0	1	0	1	1	0	0	0
LAL-S44R5_138	0	1	1	0	1	0	0	0
LAL-S45R1_132	0	1	1	0	1	0	0	0
LAL-S45R1_32	0	1	0	1	1	0	0	0
LAL-S45R1_60	0	1	1	0	2	0	0	0
NKL-S46R1_114	0	0	1	0	1	0	0	0
NKL-S46R1_168	0	0	0	0	1	0	0	0
NKL-S46R2_105	0	0	2	1	1	1	0	0
NKL-S46R3_154	0	2	0	1	2	1	0	0
NKL-S47R1_35	0	0	1	0	1	1	0	0
NKL-S47R3_135	0	2	0	0	1	0	0	0
NKL-S47R3_14	0	1	3	0	1	0	0	0
NKL-S47R3_78	0	0	0	0	1	0	0	0
PGN-S62R1_115	0	0	1	0	1	0	0	0
PLA-S39R1_111	0	1	0	0	1	0	0	0
PLA-S39R1_127	0	1	0	2	1	0	0	0
PLA-S39R1_54	0	1	1	0	1	1	0	0
PLA-S39R2_100	0	2	0	2	2	2	0	0
PLA-S39R2_114	0	1	1	2	1	0	0	0
PLA-S39R2_118	0	0	0	0	1	0	0	0
PLA-S39R2_81	0	1	1	0	1	0	0	0
PLA-S39R2_85	0	1	0	2	1	0	0	0
PLA-S39R2_90	0	4	0	1	2	0	0	0
PLA-S39R3_61	0	0	0	0	1	0	0	0
PLA-S39R5_11	0	1	1	1	1	0	0	0
PLA-S39R5_111	0	0	0	0	1	0	0	0
PLA-S39R5_12	0	0	2	1	1	0	0	0
PLA-S39R5_120	0	1	1	0	1	0	0	0
PLA-S39R5_132	0	0	2	1	1	0	0	0
PLA-S39R5_18	0	2	0	0	1	0	0	0
PLA-S39R5_54	0	0	2	0	1	0	0	0
PLA-S39R5_62	0	1	3	0	1	0	0	0
PLA-S40R1_27	0	1	0	1	1	0	0	0
PLA-S40R1_28	0	1	1	0	1	0	0	0
PLA-S40R3_8	0	1	0	1	1	0	0	0
PLA-S40R3_97	0	1	1	0	1	0	0	0
PLA-S40R4_50	0	1	0	0	2	0	0	0
PLA-S40R4_6	0	0	1	1	1	0	0	0
PLA-S40R4_80	0	0	1	0	1	0	0	0
TUW-S63R1_19	0	0	3	0	1	0	0	0
TUW-S63R1_43	0	0	0	1	1	0	0	0
TUW-S63R2_118	0	0	0	0	1	0	0	0
TUW-S63R2_123	0	1	0	1	1	0	0	0
TUW-S63R2_142	0	0	3	0	1	0	0	0
TUW-S63R2_79	0	1	2	0	1	0	0	0
TUW-S63R3_101	0	0	0	1	1	0	0	0
TUW-S63R3_104	0	1	0	0	2	0	0	0
TUW-S63R3_126	0	1	1	0	1	0	0	0
TUW-S63R3_29	0	1	0	1	1	0	0	0
TUW-S63R3_49	0	1	0	1	1	0	0	0
TUW-S63R3_54	0	1	0	0	1	0	0	0
TUW-S63R3_61	0	0	0	0	1	1	0	0
TUW-S63R4_3	0	1	1	2	2	0	1	0
TUW-S63R4_56	0	1	0	1	1	0	0	0
TUW-S63R5_19	0	1	0	1	1	0	0	0
TUW-S63R5_45	0	0	0	1	1	1	0	0
TUW-S64R1_106	0	1	0	0	1	0	0	0
TUW-S64R3_39	0	0	3	0	1	0	0	0
TUW-S64R3_70	0	0	0	0	1	0	0	0
TUW-S64R4_182	0	0	1	0	1	0	0	0
TUW-S64R5_110	0	0	0	1	1	0	0	0
TUW-S65R3_137	0	0	0	0	1	0	0	0
TUW-S65R3_172	0	1	0	0	1	0	0	0
TUW-S65R3_58	0	1	0	0	1	0	0	0
TUW-S65R4_128	0	1	1	1	1	0	0	0
TUW-S65R4_140	0	0	3	0	1	1	0	0
TUW-S65R4_184	0	1	0	0	1	0	0	0
VJW-S48R1_14	0	0	0	0	1	0	0	0
VJW-S48R1_59	0	2	3	1	1	0	0	0
VJW-S48R1_76	0	0	1	0	1	0	0	0
VJW-S48R1_93	0	0	0	1	1	0	0	0
VJW-S48R3_141	0	1	1	0	1	1	0	0
VJW-S48R3_43	0	0	0	0	1	0	0	0
VJW-S48R4_128	0	0	0	0	1	1	0	0
VJW-S48R4_189	0	0	0	1	1	0	0	0
VJW-S48R4_192	0	0	0	0	1	0	0	0
VJW-S48R5_120	0	0	0	0	1	1	0	0
VJW-S48R5_13	0	1	0	0	1	0	0	0
VJW-S48R5_174	0	0	0	1	1	0	0	0
VJW-S48R5_177	0	0	0	1	1	0	0	0
VJW-S48R5_29	0	2	3	1	1	0	1	0
VJW-S48R5_30	0	1	0	0	1	0	0	0
VJW-S48R5_43	0	2	0	1	1	1	0	0
VJW-S48R5_76	0	0	0	0	1	0	0	0
VJW-S48R5_82	0	0	1	0	1	0	0	0
VJW-S49R1_45	0	0	1	1	1	0	0	0
VJW-S49R1_6	0	0	0	0	1	0	0	0
VJW-S49R1_70	0	1	1	0	1	0	0	0
VJW-S49R2_55	0	1	0	0	1	0	0	0
VJW-S50R1_104	0	1	0	4	1	0	0	0
VJW-S50R1_108	0	0	0	1	1	0	0	0
VJW-S50R1_63	0	1	0	0	1	0	1	0
VJW-S50R2_118	0	0	0	0	1	0	0	0
VJW-S50R2_90	0	1	0	0	1	0	0	0
VJW-S50R3_66	0	1	2	3	1	0	0	0
AAB-S01R1_48	0	0	1	0	0	0	0	0
AAB-S01R2_84	0	1	2	0	0	0	0	0
AAB-S01R4_12	0	0	1	0	0	0	0	0
AAB-S01R4_171	0	1	1	0	0	0	0	0
AAB-S01R4_233	0	0	1	0	0	0	0	0
AAB-S01R4_269	0	2	1	0	0	0	1	0
AAB-S01R4_277	0	0	3	0	0	0	0	0
AAB-S01R5_150	0	1	1	0	0	0	0	0
AAB-S01R5_154	0	1	1	0	0	0	0	0
AAB-S01R5_164	0	1	1	0	0	0	0	0
AAB-S01R5_206	0	1	1	0	0	1	0	0
AAB-S02R2_107	0	0	1	0	0	0	0	0
AAB-S02R2_133	0	0	1	1	0	0	0	0
AAB-S02R2_28	0	1	1	0	0	0	0	0
AAB-S02R2_38	0	0	1	1	0	1	0	0
AAB-S02R2_54	0	0	1	2	0	0	0	0
AAB-S02R2_65	0	0	1	0	0	0	0	0
AAB-S02R2_81	0	2	1	0	0	0	0	0
AAB-S02R3_128	0	3	2	1	0	0	0	0
AAB-S02R3_176	0	0	2	0	0	0	0	0
AAB-S02R3_188	0	3	1	2	0	0	0	0
AAB-S02R3_73	0	0	2	0	0	1	0	0
AAB-S02R4_142	0	0	1	1	0	1	0	0
AAB-S02R4_152	0	0	2	1	0	0	0	0
AAB-S02R4_175	0	0	1	1	0	0	0	0
AAB-S02R4_176	0	0	1	2	0	1	0	0
AAB-S02R5_145	0	2	1	0	0	0	0	0
AAB-S03R1_145	0	0	1	0	0	0	0	0
AAB-S03R1_195	0	1	1	0	0	0	0	0
AAB-S03R2_78	0	0	1	0	0	0	0	0
AAB-S03R2_86	0	1	1	0	0	0	0	0
AAB-S03R3_111	0	0	1	3	0	1	0	0
AAB-S03R3_150	0	0	1	0	0	0	0	0
AAB-S03R3_187	0	1	1	0	0	0	0	0
AAB-S03R3_213	0	1	1	0	0	0	0	0
AAB-S03R3_229	0	0	1	0	0	0	0	0
AAB-S03R3_236	0	0	2	2	0	0	0	0
AAB-S03R3_247	0	0	1	0	0	0	0	0
AAB-S03R3_252	0	0	1	0	0	0	0	0
AAB-S03R3_253	0	0	1	0	0	0	0	0
AAB-S03R3_267	0	0	1	0	0	0	0	0
AAB-S03R3_27	0	0	2	3	0	0	0	0
AAB-S03R3_30	0	0	1	0	0	0	0	0
AAB-S03R3_310	0	0	2	0	0	0	0	0
AAB-S03R3_55	0	1	1	0	0	0	0	0
AAB-S03R3_94	0	3	1	0	0	0	1	0
AAB-S03R4_165	0	3	1	0	0	0	1	0
AAB-S03R4_17	0	0	3	0	0	0	0	0
AAB-S03R4_170	0	0	1	1	0	0	0	0
AAB-S03R4_190	0	0	2	0	0	0	0	0
AAB-S04R1_12	0	0	2	0	0	0	0	0
AAB-S04R1_155	0	1	1	0	0	0	0	0
AAB-S04R1_189	0	2	1	0	0	0	0	0
AAB-S04R1_21	0	0	1	0	0	0	0	0
AAB-S04R1_256	0	0	1	1	0	0	0	0
AAB-S04R1_38	0	0	1	0	0	0	0	0
AAB-S04R2_3	0	0	1	1	0	0	0	0
AAB-S04R3_143	0	0	1	0	0	0	0	0
AAB-S04R3_151	0	2	1	1	0	0	0	0
AAB-S04R3_207	0	1	1	1	0	0	0	0
AAB-S04R3_283	0	2	1	1	0	0	0	0
AAB-S04R3_329	0	1	1	0	0	0	0	0
